p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,diffexpressed
1.24E-77,-0.155792340593771,0.138,0.188,4.43E-73,TATDN2,ECM
1.26E-77,-0.030240849049362,0.003,0.02,4.50E-73,SERTAD4,ECM
1.46E-77,0.069359031096856,0.033,0.01,5.22E-73,RBP7,MBM
1.47E-77,-0.030685698217476,0.002,0.016,5.25E-73,AC090001.1,ECM
1.72E-77,0.164738827431296,0.443,0.368,6.12E-73,MIRLET7BHG,MBM
1.90E-77,-0.038995644005424,0.012,0.036,6.77E-73,TRIM51,ECM
2.12E-77,-0.181548962727349,0.216,0.276,7.57E-73,EED,ECM
2.17E-77,-0.15386261036101,0.125,0.181,7.73E-73,KIF7,ECM
2.41E-77,-0.072876723584119,0.023,0.054,8.58E-73,HIST1H1E,ECM
2.42E-77,0.181654073671945,0.298,0.248,8.62E-73,FEM1B,MBM
2.68E-77,0.204616215501311,0.636,0.593,9.54E-73,PTTG1IP,MBM
2.75E-77,-0.191279126597994,0.246,0.283,9.81E-73,GPCPD1,ECM
2.94E-77,0.047715444212656,0.016,0.001,1.05E-72,CRIP1,MBM
3.22E-77,-0.148657948526635,0.223,0.295,1.15E-72,HIF1A-AS3,ECM
3.32E-77,-0.335565659905279,0.607,0.615,1.18E-72,TAF1D,ECM
3.34E-77,0.102269987191171,0.05,0.019,1.19E-72,SEMA4A,MBM
3.34E-77,0.168759307894691,0.335,0.271,1.19E-72,NDUFV3,MBM
3.59E-77,-0.129095100826619,0.157,0.224,1.28E-72,GTF3A,ECM
3.81E-77,0.19927708436332,0.427,0.369,1.36E-72,GRB2,MBM
3.92E-77,-0.085907998019298,0.05,0.095,1.40E-72,SAMD1,ECM
3.96E-77,0.078940424308203,0.137,0.087,1.41E-72,FAM124A,MBM
3.97E-77,-0.007199148632966,0.094,0.133,1.42E-72,COX6A1,ECM
4.07E-77,-0.170074254705457,0.318,0.398,1.45E-72,RELL1,ECM
4.68E-77,-0.189664869108358,0.209,0.275,1.67E-72,LMO4,ECM
5.73E-77,0.178223156774837,0.178,0.125,2.04E-72,UBAP1L,MBM
6.27E-77,-0.086723491801326,0.021,0.053,2.24E-72,AC244517.11,ECM
6.29E-77,0.141704622792713,0.097,0.068,2.24E-72,LINC00886,MBM
6.54E-77,0.035344489799432,0.013,0.001,2.33E-72,AC068205.1,MBM
6.62E-77,0.199492765134629,0.594,0.541,2.36E-72,FDFT1,MBM
6.71E-77,0.170092926574223,0.292,0.248,2.39E-72,HMGXB4,MBM
7.08E-77,-0.175005356864419,0.24,0.308,2.52E-72,CHP1,ECM
7.52E-77,0.166036492973902,0.232,0.173,2.68E-72,TOB2,MBM
7.90E-77,-0.175098122263935,0.54,0.618,2.82E-72,TASP1,ECM
7.96E-77,0.070945648240194,0.037,0.012,2.84E-72,ADM,MBM
8.36E-77,-0.166818670011821,0.392,0.459,2.98E-72,TMBIM6,ECM
8.37E-77,0.111912754293519,0.094,0.053,2.98E-72,TTC39B,MBM
8.48E-77,0.186374602697858,0.359,0.329,3.03E-72,CRYL1,MBM
1.04E-76,-0.135077486028882,0.151,0.217,3.71E-72,HIPK1,ECM
1.04E-76,0.145809128177601,0.212,0.153,3.71E-72,SMCR5,MBM
1.28E-76,0.210685828838295,0.547,0.502,4.57E-72,NCOA3,MBM
1.30E-76,-0.173358700211157,0.442,0.518,4.64E-72,GLYR1,ECM
1.39E-76,-0.224920494341267,0.591,0.67,4.95E-72,FRMD4B,ECM
1.46E-76,-0.11907319546987,0.133,0.194,5.19E-72,GOLT1B,ECM
1.69E-76,-0.190766143519397,0.395,0.473,6.04E-72,CREB1,ECM
1.70E-76,0.237452317729931,0.179,0.123,6.07E-72,COL24A1,MBM
1.89E-76,0.131325240461958,0.116,0.077,6.75E-72,GRASP,MBM
1.94E-76,-0.048748933901165,0.004,0.021,6.91E-72,ATP2B2,ECM
1.98E-76,0.114900140352969,0.113,0.069,7.05E-72,AC064807.1,MBM
2.15E-76,-0.15157792618883,0.217,0.286,7.65E-72,BNIP2,ECM
2.17E-76,0.089750659096427,0.055,0.024,7.72E-72,PLA2R1,MBM
2.39E-76,-0.229357404517952,0.203,0.261,8.52E-72,CYTOR,ECM
2.92E-76,-0.226603452366902,0.444,0.519,1.04E-71,MCC,ECM
3.00E-76,-0.296430920888973,0.16,0.21,1.07E-71,ALCAM,ECM
3.43E-76,0.289583508715481,0.443,0.384,1.22E-71,ANXA2,MBM
3.63E-76,0.145317794533859,0.25,0.19,1.29E-71,CLK2,MBM
4.12E-76,-0.103624023070371,0.741,0.808,1.47E-71,ANKRD28,ECM
4.19E-76,0.047247843908131,0.021,0.004,1.49E-71,AL121987.1,MBM
4.28E-76,0.094528003796822,0.067,0.031,1.52E-71,VPS9D1-AS1,MBM
4.31E-76,0.126165103644443,0.113,0.066,1.54E-71,AC106791.1,MBM
4.36E-76,-0.208431740262466,0.41,0.488,1.55E-71,DERA,ECM
4.52E-76,0.395252791697198,0.466,0.459,1.61E-71,PLAT,MBM
4.68E-76,-0.125310850794836,0.167,0.231,1.67E-71,PARD6G,ECM
4.77E-76,0.173315658397238,0.299,0.247,1.70E-71,COPS6,MBM
4.86E-76,-0.260905295840549,0.206,0.273,1.73E-71,SLC16A10,ECM
5.10E-76,0.032073098693887,0.043,0.02,1.82E-71,AC008105.3,MBM
5.29E-76,0.077461096484985,0.039,0.013,1.89E-71,AC004448.2,MBM
5.36E-76,-0.085438540293794,0.019,0.043,1.91E-71,ITGAX,ECM
6.32E-76,-0.09718309989788,0.047,0.086,2.25E-71,BRPF1,ECM
6.55E-76,0.082972750361738,0.035,0.011,2.34E-71,AC006972.1,MBM
6.79E-76,0.161095311374455,0.303,0.244,2.42E-71,NOL9,MBM
6.88E-76,-0.048279855302204,0.016,0.043,2.45E-71,AC099788.1,ECM
6.93E-76,-0.170857078396455,0.331,0.404,2.47E-71,SLC38A2,ECM
7.22E-76,-0.041769989456858,0.064,0.098,2.58E-71,AC112493.1,ECM
7.92E-76,0.181803108678672,0.655,0.613,2.82E-71,LARP1,MBM
7.97E-76,-0.079374712152473,0.046,0.086,2.84E-71,LINC01411,ECM
8.66E-76,-0.147301617479784,0.199,0.269,3.09E-71,CSNK2A2,ECM
8.75E-76,-0.094836580199987,0.081,0.13,3.12E-71,TMEM237,ECM
8.91E-76,0.177399289660498,0.222,0.185,3.18E-71,PRKCZ,MBM
9.42E-76,-0.09220595912137,0.105,0.158,3.36E-71,MAP7D3,ECM
1.03E-75,0.183006962791463,0.476,0.429,3.68E-71,FBXO42,MBM
1.05E-75,-0.100130129746392,0.569,0.649,3.74E-71,GSN,ECM
1.06E-75,0.201357729131,0.601,0.539,3.78E-71,KIF1B,MBM
1.06E-75,0.345853694991598,0.145,0.144,3.79E-71,ATP5F1E,MBM
1.10E-75,0.359273478254732,0.243,0.204,3.93E-71,RPL17,MBM
1.21E-75,-0.131874359200756,0.411,0.492,4.33E-71,SLC44A1,ECM
1.29E-75,0.035382850620448,0.015,0.002,4.59E-71,AC111194.2,MBM
1.34E-75,0.18662724014383,0.32,0.257,4.77E-71,BAHCC1,MBM
1.43E-75,-0.126140584928159,0.135,0.193,5.10E-71,OBI1,ECM
1.45E-75,-0.18775916939147,0.3,0.377,5.16E-71,HIVEP1,ECM
1.45E-75,0.036049728018996,0.013,0.001,5.16E-71,CES4A,MBM
1.54E-75,-0.031140911945753,0.002,0.016,5.50E-71,CXCR4,ECM
1.56E-75,0.175933761433781,0.322,0.26,5.55E-71,SH2B1,MBM
1.75E-75,0.137733276542366,0.162,0.145,6.25E-71,PODXL2,MBM
2.16E-75,-0.033177268252616,0,0.01,7.70E-71,WNT7A,ECM
2.24E-75,0.37687057235932,0.235,0.214,7.97E-71,RPL36A,MBM
2.29E-75,0.057076556281075,0.038,0.012,8.16E-71,ZDHHC11B,MBM
2.41E-75,-0.036652859792395,0.009,0.031,8.58E-71,TBX15,ECM
2.41E-75,-0.172480571134522,0.041,0.075,8.61E-71,AC084816.1,ECM
2.48E-75,0.183832258061102,0.611,0.576,8.84E-71,HNRNPDL,MBM
2.62E-75,0.098746995083019,0.534,0.449,9.35E-71,RALGPS2,MBM
3.04E-75,-0.17224698875567,0.345,0.416,1.08E-70,RAB5A,ECM
3.05E-75,0.217509923105003,0.279,0.225,1.09E-70,RNF43,MBM
3.27E-75,-0.105442253705516,0.01,0.032,1.17E-70,AC104002.3,ECM
3.45E-75,0.136361737839755,0.118,0.074,1.23E-70,CDC42EP4,MBM
3.90E-75,-0.047261415245211,0.005,0.022,1.39E-70,AL031283.2,ECM
4.19E-75,-0.162010567945211,0.427,0.494,1.49E-70,GANAB,ECM
4.49E-75,0.08909092793984,0.827,0.854,1.60E-70,RBM6,MBM
4.56E-75,-0.257715199225636,0.382,0.394,1.63E-70,MTMR2,ECM
4.67E-75,-0.133979267205753,0.17,0.233,1.66E-70,NEK3,ECM
4.79E-75,0.17999838640598,0.449,0.386,1.71E-70,DECR1,MBM
4.81E-75,-0.234906994311318,0.105,0.155,1.71E-70,CASC19,ECM
5.84E-75,-0.099299559092346,0.153,0.217,2.08E-70,ESYT1,ECM
5.88E-75,-0.026217325565993,0.002,0.016,2.10E-70,SPN,ECM
6.85E-75,0.236955811316702,0.176,0.125,2.44E-70,BOC,MBM
6.95E-75,-0.178353887599675,0.122,0.176,2.48E-70,CLIC1,ECM
7.05E-75,0.199679173316969,0.607,0.571,2.51E-70,CPEB4,MBM
7.17E-75,-0.16108104612866,0.32,0.398,2.56E-70,GTF3C1,ECM
7.29E-75,-0.180422180041223,0.6,0.66,2.60E-70,SLTM,ECM
7.50E-75,-0.155195097586384,0.558,0.623,2.67E-70,GNG12,ECM
7.62E-75,0.011364982556945,0.774,0.838,2.72E-70,PAX3,MBM
7.72E-75,0.092743827555464,0.071,0.034,2.75E-70,CCDC88C,MBM
7.95E-75,0.280851071339886,0.707,0.663,2.83E-70,AC098829.1,MBM
8.15E-75,-0.092192947355349,0.639,0.716,2.90E-70,ADAM10,ECM
8.56E-75,0.190089531310261,0.446,0.392,3.05E-70,SUPT6H,MBM
8.86E-75,0.180235496356742,0.328,0.265,3.16E-70,PMPCB,MBM
9.18E-75,-0.131147705919274,0.144,0.208,3.27E-70,HPF1,ECM
9.88E-75,0.191106731258024,0.482,0.439,3.52E-70,UBR4,MBM
1.13E-74,0.042342873187503,0.266,0.318,4.02E-70,TESK2,MBM
1.14E-74,-0.084080729532172,0.029,0.062,4.05E-70,AC109927.1,ECM
1.18E-74,-0.038224337277996,0.002,0.017,4.20E-70,AC010967.2,ECM
1.20E-74,0.147328676927572,0.219,0.172,4.29E-70,POLR3H,MBM
1.23E-74,-0.054426468064691,0.007,0.028,4.37E-70,SGCZ,ECM
1.35E-74,-0.189881754949538,0.424,0.505,4.80E-70,CD2AP,ECM
1.35E-74,0.191891528953943,0.479,0.45,4.82E-70,TPST1,MBM
1.50E-74,-0.099284948151912,0.1,0.15,5.36E-70,CAV3,ECM
1.60E-74,0.144047319095912,0.129,0.086,5.71E-70,TCEA3,MBM
1.73E-74,-0.201983875779975,0.572,0.564,6.16E-70,FOXP1,ECM
1.83E-74,-0.074783086399137,0.063,0.108,6.54E-70,ACP2,ECM
2.00E-74,-0.16038063291304,0.151,0.211,7.15E-70,SLC22A18,ECM
2.03E-74,-0.171615734786034,0.202,0.269,7.23E-70,RNASEH2B,ECM
2.09E-74,-0.119918840950986,0.13,0.19,7.45E-70,SPDYA,ECM
2.95E-74,-0.040801384281101,0.002,0.016,1.05E-69,LINC01889,ECM
3.31E-74,-0.085621945143726,0.136,0.123,1.18E-69,ARHGAP29,ECM
3.48E-74,-0.144885041465325,0.313,0.392,1.24E-69,REEP5,ECM
3.51E-74,0.219247486118052,0.564,0.556,1.25E-69,SLC16A1-AS1,MBM
3.59E-74,0.140254578536365,0.138,0.09,1.28E-69,THNSL2,MBM
4.05E-74,-0.062999505522022,0.01,0.032,1.44E-69,CXXC4-AS1,ECM
4.06E-74,-0.14293571399971,0.1,0.15,1.45E-69,ZNF626,ECM
4.34E-74,0.190763982129445,0.432,0.414,1.55E-69,DDB1,MBM
4.76E-74,-0.025235753745589,0.001,0.012,1.70E-69,AL139002.1,ECM
5.10E-74,-0.203487509477226,0.463,0.528,1.82E-69,USP8,ECM
5.49E-74,-0.074965441502091,0.023,0.054,1.96E-69,AC024060.2,ECM
5.55E-74,-0.043170333433932,0.008,0.029,1.98E-69,AL390066.2,ECM
5.57E-74,0.163939631668925,0.129,0.078,1.99E-69,MGST1,MBM
5.77E-74,-0.158926430909025,0.306,0.377,2.06E-69,TSPAN3,ECM
6.37E-74,-0.053759709545324,0.003,0.018,2.27E-69,AC005042.2,ECM
7.21E-74,-0.042353507567391,0.008,0.028,2.57E-69,ST8SIA5,ECM
7.88E-74,0.124000483367807,0.126,0.087,2.81E-69,SHROOM1,MBM
8.48E-74,-0.090800278356087,0.043,0.082,3.02E-69,RGS17,ECM
8.55E-74,-0.087152350682037,0.023,0.055,3.05E-69,AL109838.1,ECM
8.70E-74,-0.030533035748917,0.001,0.013,3.10E-69,GRM5-AS1,ECM
9.22E-74,-0.049327937725113,0.01,0.014,3.29E-69,EXOC3L4,ECM
9.71E-74,-0.153840565883327,0.29,0.367,3.46E-69,ATXN2L,ECM
1.01E-73,-0.216045112139745,0.309,0.362,3.60E-69,IRF4,ECM
1.05E-73,-0.142306740717883,0.056,0.081,3.74E-69,SOGA3,ECM
1.06E-73,-0.176831438734869,0.135,0.187,3.76E-69,MBNL3,ECM
1.09E-73,0.14599541531338,0.263,0.196,3.89E-69,CEP70,MBM
1.10E-73,-0.162892400850052,0.133,0.193,3.93E-69,AK9,ECM
1.19E-73,0.157142406242269,0.274,0.28,4.26E-69,AC097716.1,MBM
1.23E-73,-0.082503388796085,0.122,0.18,4.37E-69,NPC2,ECM
1.23E-73,-0.341902846571731,0.869,0.814,4.38E-69,PLEKHA5,ECM
1.24E-73,-0.098645510706426,0.428,0.508,4.40E-69,BCL2L14,ECM
1.33E-73,0.404853285577392,0.26,0.219,4.74E-69,TOMM7,MBM
1.33E-73,0.281754376693385,0.416,0.363,4.76E-69,STAT1,MBM
1.40E-73,0.131343222400176,0.142,0.093,5.01E-69,AL442003.1,MBM
1.50E-73,-0.071703738763357,0.033,0.066,5.35E-69,GPR156,ECM
1.71E-73,-0.13241665918592,0.056,0.095,6.11E-69,LYPLAL1-AS1,ECM
1.79E-73,0.214358998853252,0.379,0.326,6.40E-69,GARNL3,MBM
1.95E-73,-0.029038939540662,0.002,0.017,6.97E-69,RAB27B,ECM
1.97E-73,-0.069561854634039,0.012,0.036,7.03E-69,AL132857.1,ECM
2.00E-73,-0.04332158107613,0.005,0.023,7.11E-69,LINC02434,ECM
